message,label,,
"dear customer, your psb a/c ********7925 has been  debited  with inr 3000.(clr bal 5035.4cr)( unclr bal 0cr)(11-07-2016 14:59:09)",ham,,
"airtel money payment to 9893549395 successful! amt: rs.5033, txnid: 646744173, date: 08/07/16 03:15, bal: rs.529.6",spam,,
bill payment for your mobile number  9893549395 has been successful. your account has been credited with rs. 5033.00. your reference is  215292174,spam,,
"airtel money web top up successful. amt: rs. 5000.0, txn id: 646743672, date: 08/07/16 03:14, bal: 5562.6. for offers visit www.airtel.in/money",spam,,
"balance in a/c xxxxxxxxxx1152 as of 06-jul-16 eod is inr 6,515.06 . check a/c for current balance . credits in a/c are subject to clearing",ham,,
"dear client, your gold loan 26000/-is approved. disb. code 49682228. pay interest regularly at our branch or www.manappuram.com or manappuram mobile app.",spam,,
"dear mr/mrs rajendra  kurmi,
your motor policy for vehicle number: mp-09-cm-9960, engine no. 490168 and chassis no. 056780
has been issued. policy number: 31030031160100021780 valid from 05/07/2016 to 04/07/2017.customer id po42686984. premium rs. 7965.for queries if any please contact customer service
at 18002091415.to download policy visit web.newindia.co.in or download from google play store/apple app store / ""new india customer app"" for smart phone.",spam,,
"neft transaction with reference number n184160166238879 for inr 10,000.00 has been credited to the beneficiary account on 02-07-2016 at 03:15:58.",spam,,
"an amount of rs.3,000.00 has been debited from your account number xxxx1152 for neft txn done using hdfc bank netbanking",ham,,
"an amount of rs.5,000.00 has been debited from your account number xxxx1152 for neft txn done using hdfc bank netbanking",ham,,
"dear customer, request to pay emi of rs. 10877 due on 04th jul 2016 towards loan ending 002560 at fullerton india branch or pay online at www.fullertonindia.com. non-payment will result in penal charges and negative updation in credit bureau records. fullerton india",spam,,
"airtel money payment to 9893721824 successful! amt: rs.100, txnid: 643864056, date: 01/07/16 11:25, bal: rs.562.6",spam,,
"dear valued customer, renew your motor policy# 93080929  (expiring on 04-07-2016 ) online to avail 24 x 7 road assistance at no extra cost.visit www.iffcotokio.co.in",spam,,
payment to idea|2 done successfully for rs.30.0. your airtel money a/c has been debited by rs.30(fee:rs.0. bonus:rs.0). transaction id:643600109. date:2016-06-30 17:07. current balance is rs.662.6.,ham,,
balance in a/c xxxxxxxxxx1152 as of 29-jun-16 eod is inr 424.06 . check a/c for current balance . credits in a/c are subject to clearing,ham,,
"bal in a/c no xx1152 has gone below your specified limit of inr 5,000.00. y'day eod bal was inr 424.06. check a/c for current bal.",ham,,
"rs.1500.00 was withdrawn using your hdfc bank card ending 7325 on 2016-06-27:19:56:30 at sagar, madhya prade. avl bal: rs.424.06",ham,,
"airtel money payment successful. amt: rs.310(inclusive of all charges), txn id: 642501836, date: 27/06/16 07:36, bal: rs. 692.6.",spam,,
thank you for using debit card ending 7325 for rs.1000.00 in mumbai at airtel pymt-billdesk on 2016-06-27:19:30:44  avl bal: rs.1924.06,spam,,
"airtel money web top up successful. amt: rs. 1000.0, txn id: 642498638, date: 27/06/16 07:30, bal: 1002.6. for offers visit www.airtel.in/money",spam,,
"airtel money payment successful. amt: rs.250(inclusive of all charges), txn id: 639080904, date: 18/06/16 03:59, bal: rs. 2.6.",spam,,
"airtel money payment to 7389940249 successful! amt: rs.1148, txnid: 635969843, date: 10/06/16 07:48, bal: rs.252.6",spam,,
"airtel money payment successful. amt: rs.510(inclusive of all charges), txn id: 631211568, date: 29/05/16 02:44, bal: rs. 1430.6.",spam,,
"dear customer, your service request number 2322807 has been processed successfully. for any further details please contact: 1800 103 6001 (toll free). fullerton india",spam,,
"dear customer, your psb a/c ********7925 has been  debited  with inr 1000.(clr bal 2883.4cr)( unclr bal 0cr)(20-05-2016 17:26:40)",ham,,
"airtel money payment successful. amt: rs.310(inclusive of all charges), txn id: 616806623, date: 21/04/16 01:57, bal: rs. 1940.6.",spam,,
"airtel money payment successful. amt: rs.700(inclusive of all charges), txn id: 616805307, date: 21/04/16 01:54, bal: rs. 2250.6.",spam,,
"airtel money payment to 7389940249 successful! amt: rs.556, txnid: 615950073, date: 19/04/16 11:07, bal: rs.2950.6",spam,,
your uan 100317857280 has been activated with user id 100317857280. please update your mobile number details whenever you change it.,spam,,
"to complete activation of uan based registration, enter pin: 4297",spam,,
"airtel money payment to 9893549395 successful! amt: rs.1520, txnid: 610926187, date: 06/04/16 05:42, bal: rs.3506.6",spam,,
"airtel money web top up successful. amt: rs. 5000.0, txn id: 610922821, date: 06/04/16 05:33, bal: 5026.6. for offers visit www.airtel.in/money",spam,,
"airtel money payment successful. amt: rs.510(inclusive of all charges), txn id: 604363481, date: 19/03/16 07:45, bal: rs. 26.6.",spam,,
"airtel money web top up successful. amt: rs. 500.0, txn id: 604361578, date: 19/03/16 07:42, bal: 536.6. for offers visit www.airtel.in/money",spam,,
"dear anjana kurmi, empid:70503, your cashless approved for rs.42329, letter faxed to hospital. ref.pa.no:496733.",spam,,
"dear anjana kurmi, empid:70503, your cashless approved for rs.35000, letter faxed to hospital. ref.pa.no:496733.",spam,,
"dear anjana kurmi, empid:70503, your cashless is pending for certain documents. pl.contact hospital helpdesk for details. ref.pa.no: 496733.",spam,,
"dear anjana kurmi,empid:70503, your cashless request for rs.47300 on 19 jan 19:06 is in process. response will be faxed in 1hr. ref.pa no: 496733.",spam,,
"your 3g net bal is 6492.01 mb (valid till 14-08-2016).dial *141# for 60mb data loan/2 days.,your 2g net bal is 0.00 mb (valid till 08-08-2016).dial *141# for 60mb data loan/2 days.,promo balance is 0.00 mb valid till 08-08-2016, unused promo bal cant be carried forward.,",spam,,
4g credit success reliance,spam,,
"dear customer, .your account has been recharged with rs .01, amount payable is rs72 thank you.reliance",spam,,
rch of rs198successful.all loc nd  std calls at35p min valid for 90 days nd  tt of rs 150.rcom,spam,,
"your 3g net bal is 6282.01 mb (valid till 08-08-2016).dial *141# for 60mb data loan/2 days.,your 2g net bal is 0.00 mb (valid till 08-08-2016).dial *141# for 60mb data loan/2 days.,promo balance is 0.00 mb valid till 08-08-2016, unused promo bal cant be carried forward.,",spam,,
"dear reliance customer, we have registered your request. your data services will be activated shortly.",spam,,
"your 3g net bal is 7493.15 mb (valid till 08-08-2016).dial *141# for 60mb data loan/2 days.,your 2g net bal is 0.00 mb (valid till 08-08-2016).dial *141# for 60mb data loan/2 days.,promo balance is 0.00 mb valid till 08-08-2016, unused promo bal cant be carried forward.,",spam,,
"bsnl is present on facebook & twitter. reach us on:
twitter:https://twitter.com/bsnlcorporate
facebook:https://www.facebook.com/bsnlcorporate/",spam,,
"dear customer,your data services have been successfully activated as per your request.you can enjoy internet as per your applicable  data tariff.",spam,,
"your 3g net bal is 9218.57 mb (valid till 08-08-2016).dial *141# for 60mb data loan/2 days.,your 2g net bal is 0.00 mb (valid till 08-08-2016).dial *141# for 60mb data loan/2 days.,promo balance is 0.00 mb valid till 08-08-2016, unused promo bal cant be carried forward.,",spam,,
"your 3g net bal is 9347.17 mb (valid till 08-08-2016).dial *141# for 60mb data loan/2 days.,your 2g net bal is 0.00 mb (valid till 08-08-2016).dial *141# for 60mb data loan/2 days.,promo balance is 0.00 mb valid till 08-08-2016, unused promo bal cant be carried forward.,",spam,,
this information is not available at the moment. please try again later.,spam,,
"your 3g net bal is 426.53 mb (valid till 08-08-2016).dial *141# for 60mb data loan/2 days.,your 2g net bal is 0.00 mb (valid till 08-08-2016).dial *141# for 60mb data loan/2 days.,promo balance is 0.00 mb valid till 08-08-2016, unused promo bal cant be carried forwardd.,",spam,,
"your 3g net bal is 997.84 mb (valid till 08-08-2016).dial *141# for 60mb data loan/2 days.,your 2g net bal is 0.00 mb (valid till 08-08-2016).dial *141# for 60mb data loan/2 days.,your 3g fairusage net bal is 0.00 mb (valid till 09-07-2016).free data.refer friends.call 53030300,promo balance is 0.00 mb valid till 08-08-2016, unused promo bal cant be carried forward.,",spam,,
"dear subscriber, your request could not be processed. please try again later.",spam,,
"dear subscriber, your request could not be processed. please try again later.",spam,,
"dear reliance customer, we have registered your request. your data services will be activated shortly.",spam,,
 congratulation! data147_rim has been successfully activated on your phone.thank you. reliance ,spam,,
recharge of rs 147 successful. get 2 gb data  1 gb additional data for 28 days.,spam,,
"your mobilenet balance is 848.72mb is valid till 17-07-2016 .,",spam,,
"your mobilenet balance is 921.54mb is valid till 17-07-2016 .,",spam,,
"dear customer your request could not be processed, please try again later. thank you reliance",spam,,
"data used 5.552 mb. avail bal main rs 8.74, it is valid till 20-07-2021. data usage balance: 1.375 g.",spam,,
"data used 1007.208 kb. avail bal main rs 8.74, it is valid till 20-07-2021. data usage balance: 1.380 g.",spam,,
"data used 164.852 mb. avail bal main rs 8.74, it is valid till 20-07-2021. data usage balance: 1.381 g.",spam,,
"data used 256.36 kb. avail bal main rs 8.74, it is valid till 20-07-2021. data usage balance: 1.549 g.",spam,,
"data used 5.543 mb. avail bal main rs 8.74, it is valid till 20-07-2021. data usage balance: 1.603 g.",spam,,
"data used 560.55 kb. avail bal main rs 8.74, it is valid till 20-07-2021. data usage balance: 1.609 g.",spam,,
"data used 667.901 kb. avail bal main rs 8.74, it is valid till 20-07-2021. data usage balance: 1.610 g.",spam,,
"data used 114.298 mb. avail bal main rs 8.74, it is valid till 20-07-2021. data usage balance: 1.613 g.",spam,,
"data used 15.760 mb. avail bal main rs 8.74, it is valid till 20-07-2021. data usage balance: 1.955 g.",spam,,
"data used 780.313 kb. avail bal main rs 8.74, it is valid till 20-07-2021. data usage balance: 1.971 g.",spam,,
"data used 190.867 kb. avail bal main rs 8.74, it is valid till 20-07-2021. data usage balance: 1.971 g.",spam,,
"data used 1.908 mb. avail bal main rs 8.74, it is valid till 20-07-2021. data usage balance: 1.984 g.",spam,,
"data used 2.150 mb. avail bal main rs 8.74, it is valid till 20-07-2021. data usage balance: 2.61 g.",spam,,
"data used 3.759 mb. avail bal main rs 8.74, it is valid till 20-07-2021. data usage balance: 2.63 g.",spam,,
"data used 16.692 mb. avail bal main rs 8.74, it is valid till 20-07-2021. data usage balance: 2.67 g.",spam,,
"last call charge for 00:02:16 is from main bal:2.72.available main bal:rs 8.74,20-07-2021.get free 4g sim & dial 1299 to register",spam,,
"dear customer, your account balance has reached level of rs 10/-. dial 1212 (toll free) get talk loan.",spam,,
"last call charge for 00:00:30 is from main bal:0.60.available main bal:rs 11.46,20-07-2021.get free 4g sim & dial 1299 to register",spam,,
"data used 7.870 mb. avail bal main rs 12.06, it is valid till 20-07-2021. data usage balance: 2.206 g.",spam,,
"data used 184.381 kb. avail bal main rs 12.06, it is valid till 20-07-2021. data usage balance: 2.225 g.",spam,,
"data used 168.610 kb. avail bal main rs 12.06, it is valid till 20-07-2021. data usage balance: 2.225 g.",spam,,
"data used 2.95 mb. avail bal main rs 12.06, it is valid till 20-07-2021. data usage balance: 2.225 g.",spam,,
"data used 54.493 mb. avail bal main rs 12.06, it is valid till 20-07-2021. data usage balance: 2.227 g.",spam,,
"data used 1.842 mb. avail bal main rs 12.06, it is valid till 20-07-2021. data usage balance: 2.406 g.",spam,,
"data used 1.39 mb. avail bal main rs 12.06, it is valid till 20-07-2021. data usage balance: 2.421 g.",spam,,
"data used 274.1016 kb. avail bal main rs 12.06, it is valid till 20-07-2021. data usage balance: 2.422 g.",spam,,
"data used 1.6 mb. avail bal main rs 12.06, it is valid till 20-07-2021. data usage balance: 2.422 g.",spam,,
"data used 194.929 kb. avail bal main rs 12.06, it is valid till 20-07-2021. data usage balance: 2.423 g.",spam,,
"data used 830.839 kb. avail bal main rs 12.06, it is valid till 20-07-2021. data usage balance: 2.464 g.",spam,,
"data used 525.757 kb. avail bal main rs 12.06, it is valid till 20-07-2021. data usage balance: 2.470 g.",spam,,
"data used 29.844 kb. avail bal main rs 12.06, it is valid till 20-07-2021. data usage balance: 2.470 g.",spam,,
"data used 1.998 mb. avail bal main rs 12.06, it is valid till 20-07-2021. data usage balance: 2.574 g.",spam,,
"data used 1.904 mb. avail bal main rs 12.06, it is valid till 20-07-2021. data usage balance: 2.576 g.",spam,,
"data used 41.291 mb. avail bal main rs 12.06, it is valid till 20-07-2021. data usage balance: 2.578 g.",spam,,
"data used 705.879 kb. avail bal main rs 12.06, it is valid till 20-07-2021. data usage balance: 3.62 g.",spam,,
"data used 12.80 mb. avail bal main rs 12.06, it is valid till 20-07-2021. data usage balance: 3.63 g.",spam,,
"data used 1.293 mb. avail bal main rs 12.06, it is valid till 20-07-2021. data usage balance: 3.75 g.",spam,,
"data used 284.556 kb. avail bal main rs 12.06, it is valid till 20-07-2021. data usage balance: 3.76 g.",spam,,
"data used 1.13 mb. avail bal main rs 12.06, it is valid till 20-07-2021. data usage balance: 3.77 g.",spam,,
"data used 66.456 mb. avail bal main rs 12.06, it is valid till 20-07-2021. data usage balance: 3.79 g.",spam,,
"dear reliance customer, we have registered your request. your data services will be activated shortly.",spam,,
 congratulation! data147_rim has been successfully activated on your phone.thank you. reliance ,spam,,
recharge of rs 147 successful. get 2 gb data  1 gb additional data for 28 days.,spam,,
"data used 6.657 kb. avail bal main rs 12.05, it is valid till 20-07-2021. data usage balance: 423.732 mb.",spam,,
"data used 325.123 kb. avail bal main rs 12.05, it is valid till 20-07-2021. data usage balance: 426.380 mb.",spam,,
"data used 1.264 mb. avail bal main rs 12.05, it is valid till 20-07-2021. data usage balance: 426.760 mb.",spam,,
"data used 4.523 mb. avail bal main rs 12.05, it is valid till 20-07-2021. data usage balance: 428.62 mb.",spam,,
"data used 35.824 mb. avail bal main rs 12.05, it is valid till 20-07-2021. data usage balance: 432.606 mb.",spam,,
